s,grade,grade_s,grade_ss,bank,bank_s,bank_ss
3611.90746,0.015240335,0.00054741,-4.88E-06,0.007127846,-8.54E-05,-2.61E-05
3615.72151,0.017077557,0.000521872,-4.94E-06,0.006907529,-0.000185662,-2.61E-05
3619.53557,0.018693573,0.000497291,-4.89E-06,0.006403403,-0.000282911,-2.61E-05
3623.34962,0.020164704,0.000473694,-4.75E-06,0.005534053,-0.000380587,-2.61E-05
3627.16367,0.021610907,0.000449387,-4.71E-06,0.004170157,-0.000480021,-2.61E-05
3630.97772,0.022886275,0.000422412,-4.81E-06,0.0022383,-0.000581484,-2.61E-05
3634.79178,0.023841732,0.000393181,-3.50E-06,-0.000152553,-0.000683589,-2.20E-05
3638.60583,0.024697178,0.000363702,1.93E-06,-0.002770487,-0.000767791,-6.66E-06
3642.41988,0.02546871,0.000337623,1.91E-06,-0.005345605,-0.000783085,-6.66E-06
3646.23393,0.026266687,0.00031205,1.89E-06,-0.007853595,-0.000798071,-6.67E-06
3650.04798,0.027083068,0.000287768,1.88E-06,-0.010165849,-0.000812447,-6.67E-06
3653.86204,0.028157083,0.00023958,1.89E-06,-0.012351383,-0.000825197,-6.67E-06
3657.67609,0.029297591,7.69E-05,-1.40E-05,-0.014612052,-0.000833762,-6.13E-06
3661.49014,0.030322981,-8.42E-05,-8.14E-05,-0.016942045,-0.000843288,-3.94E-06
3665.30419,0.030910319,-0.000243364,-8.12E-05,-0.019375625,-0.000848358,2.02E-06
3669.11825,0.030353291,-0.000400137,-8.07E-05,-0.02205611,-0.000815962,2.59E-05
3672.9323,0.028362731,-0.000554418,-8.09E-05,-0.024871518,-0.000728939,2.52E-05
3676.74635,0.025467092,-0.000707885,-5.84E-05,-0.027371777,-0.000645874,2.46E-05
3680.5604,0.022446536,-0.000821152,2.74E-05,-0.029395284,-0.000562061,2.46E-05
3684.37445,0.019886291,-0.000765146,2.72E-05,-0.030700378,-0.000479272,2.47E-05
3688.18851,0.017389529,-0.000709512,2.71E-05,-0.031688189,-0.000394665,2.49E-05
3692.00256,0.015202126,-0.000654007,2.69E-05,-0.032534338,-0.000307732,2.51E-05
3695.81661,0.013503374,-0.000599882,2.67E-05,-0.033249471,-0.000220682,2.52E-05
3699.63066,0.012040766,-0.0005478,2.66E-05,-0.03392318,-0.000134485,2.54E-05
3703.44472,0.010783565,-0.000496275,2.38E-05,-0.034431634,-4.67E-05,2.54E-05
3707.25877,0.009681097,-0.000445625,1.02E-05,-0.034488458,4.21E-05,2.45E-05
3711.07282,0.00851334,-0.000395811,1.03E-05,-0.034134243,0.000131989,2.04E-05
3714.88687,0.00735397,-0.000346351,1.09E-05,-0.033745236,0.000212849,8.55E-06
3718.70092,0.006109317,-0.000294321,1.09E-05,-0.033510436,0.000244232,8.53E-06
3722.51498,0.004977554,-0.000241331,1.10E-05,-0.033376132,0.000276115,8.51E-06
3726.32903,0.00396116,-0.000188447,1.10E-05,-0.033195353,0.000307604,8.47E-06
3730.14308,0.00297644,-0.000132436,1.10E-05,-0.032713771,0.000340348,8.42E-06
3733.95713,0.002325891,-7.84E-05,1.12E-05,-0.031894528,0.000363292,6.15E-06
3737.77119,0.001739283,-1.95E-05,1.19E-05,-0.030881805,0.000312383,-1.51E-05
3741.58524,0.001317646,3.82E-05,1.18E-05,-0.029947491,0.00026111,-1.52E-05
3745.39929,0.001208859,8.84E-05,1.16E-05,-0.029207663,0.00020851,-1.53E-05
3749.21334,0.001341656,8.17E-05,1.03E-05,-0.028697618,0.000155357,-1.54E-05
3753.02739,0.001790187,7.36E-05,-5.16E-06,-0.028292452,0.000101825,-1.55E-05
3756.84145,0.00234868,6.47E-05,-5.20E-06,-0.027976514,4.84E-05,-1.55E-05
3760.6555,0.002605802,5.58E-05,-5.20E-06,-0.027692799,-3.65E-06,-1.55E-05
3764.46955,0.002406302,4.66E-05,-5.20E-06,-0.027557894,-5.70E-05,-1.55E-05
3768.2836,0.00222436,3.74E-05,-5.20E-06,-0.027772832,-0.000110307,-1.55E-05
3772.09766,0.002172999,2.82E-05,-5.20E-06,-0.028345492,-0.000163616,-1.55E-05
3775.91171,0.002291612,1.91E-05,-5.20E-06,-0.029128824,-0.00021681,-1.55E-05
3779.72576,0.002441373,1.01E-05,-5.20E-06,-0.029957883,-0.000264799,-1.42E-05
3783.53981,0.002462033,1.09E-06,-5.18E-06,-0.030847497,-0.000240878,8.91E-06
3787.35386,0.00230796,-7.96E-06,-5.18E-06,-0.03164704,-0.000217014,8.91E-06
3791.16792,0.00209227,-1.71E-05,-5.18E-06,-0.03228912,-0.000192847,8.91E-06
3794.98197,0.001909532,-2.52E-05,-4.51E-06,-0.032796954,-0.000168867,8.91E-06
3798.79602,0.001724381,-1.84E-05,5.31E-06,-0.033133138,-0.000145504,8.91E-06
3802.61007,0.00162797,-1.15E-05,5.49E-06,-0.033407516,-0.00012161,8.91E-06
3806.42413,0.001517619,-4.57E-06,5.49E-06,-0.033768345,-9.77E-05,8.91E-06
3810.23818,0.001278269,2.36E-06,5.49E-06,-0.034064835,-7.38E-05,8.91E-06
3814.05223,0.001064701,9.11E-06,5.49E-06,-0.034350779,-5.05E-05,8.91E-06
3817.86628,0.001072036,1.60E-05,5.49E-06,-0.034529242,-2.67E-05,8.91E-06
3821.68033,0.00111154,2.29E-05,5.49E-06,-0.03453772,-3.07E-06,8.91E-06
3825.49439,0.001225283,2.98E-05,5.49E-06,-0.034370875,2.11E-05,8.91E-06
3829.30844,0.001410076,3.69E-05,5.49E-06,-0.034010589,4.52E-05,8.67E-06
3833.12249,0.001664398,4.38E-05,5.48E-06,-0.033648493,6.86E-05,-2.40E-06
3836.93654,0.001980341,5.07E-05,5.48E-06,-0.03341133,6.63E-05,-2.40E-06
3840.7506,0.002480989,5.75E-05,5.42E-06,-0.03326025,6.40E-05,-2.40E-06
3844.56465,0.003037214,6.43E-05,-5.40E-06,-0.033128976,6.17E-05,-2.40E-06
3848.3787,0.003688367,6.01E-05,-5.40E-06,-0.032973016,5.96E-05,-2.40E-06
3852.19275,0.004288935,5.58E-05,-5.40E-06,-0.032849821,5.72E-05,-2.40E-06
3856.0068,0.004840685,5.15E-05,-5.40E-06,-0.032685202,5.49E-05,-2.40E-06
3859.82086,0.00505365,4.72E-05,-5.40E-06,-0.032441049,5.26E-05,-2.40E-06
3863.63491,0.005000619,4.29E-05,-5.40E-06,-0.032173646,5.04E-05,-2.40E-06
3867.44896,0.004700422,3.85E-05,-5.40E-06,-0.03185685,4.81E-05,-2.40E-06
3871.26301,0.004490726,3.42E-05,-5.40E-06,-0.031473448,4.58E-05,-2.40E-06
3875.07707,0.004370298,2.98E-05,-2.10E-07,-0.031154116,4.35E-05,-2.40E-06
3878.89112,0.004716297,2.55E-05,7.54E-09,-0.030963481,4.12E-05,-2.40E-06
3882.70517,0.004731779,2.12E-05,4.91E-07,-0.030984792,3.89E-05,-2.40E-06
3886.51922,0.004589396,1.69E-05,5.07E-07,-0.031140976,3.66E-05,-2.40E-06
3890.33327,0.004606998,1.26E-05,5.07E-07,-0.031349812,3.43E-05,-2.40E-06
3894.14733,0.004635691,8.39E-06,5.07E-07,-0.031575817,3.58E-05,-2.40E-06
3897.96138,0.004568189,7.93E-06,5.14E-07,-0.031919047,3.74E-05,6.00E-06
3901.77543,0.004380586,7.64E-06,5.14E-07,-0.032302699,3.91E-05,6.62E-06
3905.58948,0.004331794,7.37E-06,5.14E-07,-0.03257487,4.07E-05,6.62E-06
3909.40354,0.004348308,7.09E-06,5.14E-07,-0.032601183,4.24E-05,6.62E-06
3913.21759,0.004424949,6.81E-06,5.14E-07,-0.032295858,4.41E-05,6.62E-06
3917.03164,0.00442272,6.53E-06,5.14E-07,-0.031853661,4.57E-05,6.62E-06
3920.84569,0.004405791,6.25E-06,5.14E-07,-0.031356122,4.74E-05,6.62E-06
3924.65974,0.004588752,5.97E-06,5.14E-07,-0.030755929,4.90E-05,6.62E-06
3928.4738,0.004697066,5.69E-06,5.04E-07,-0.029985249,5.07E-05,-6.15E-06
3932.28785,0.004731844,5.40E-06,5.03E-07,-0.029129121,4.47E-05,-7.47E-06
3936.1019,0.004829925,5.11E-06,4.39E-07,-0.028394853,3.79E-05,-7.47E-06
3939.91595,0.005016516,4.83E-06,4.33E-07,-0.027923797,3.11E-05,-7.47E-06
3943.73001,0.005019961,4.56E-06,4.33E-07,-0.027738882,2.44E-05,-7.47E-06
3947.54406,0.004998279,4.27E-06,4.33E-07,-0.02776508,1.76E-05,-7.47E-06
3951.35811,0.005013818,3.98E-06,4.33E-07,-0.028016104,1.08E-05,-7.47E-06
3955.17216,0.005023284,3.70E-06,4.33E-07,-0.02841324,3.99E-06,-7.47E-06
3958.98621,0.005021993,3.42E-06,4.33E-07,-0.028807225,-2.75E-06,-7.47E-06
3962.80027,0.004928938,3.13E-06,4.41E-07,-0.029077203,-9.64E-06,2.20E-06
3966.61432,0.0048739,2.84E-06,4.42E-07,-0.029237187,-1.65E-05,3.77E-06
3970.42837,0.004887205,2.56E-06,4.42E-07,-0.029516415,-1.25E-05,3.77E-06
3974.24242,0.005132669,2.28E-06,-1.55E-06,-0.029933531,-6.98E-06,3.77E-06
3978.05648,0.005464186,2.01E-06,-1.85E-06,-0.030285315,-1.53E-06,3.77E-06
3981.87053,0.005890108,1.73E-06,-1.85E-06,-0.030402325,4.02E-06,3.77E-06
3985.68458,0.006271698,1.46E-06,-1.85E-06,-0.030230659,9.60E-06,3.77E-06
3989.49863,0.006311833,1.18E-06,-1.85E-06,-0.029920413,1.51E-05,3.77E-06
3993.31268,0.006016064,9.09E-07,-1.85E-06,-0.029565468,2.07E-05,3.77E-06
3997.12674,0.005657359,6.34E-07,-1.85E-06,-0.029211934,2.63E-05,3.77E-06
4000.94079,0.005360071,3.64E-07,-1.85E-06,-0.028862998,3.17E-05,3.77E-06
4004.75484,0.005083577,9.01E-08,3.74E-07,-0.028556952,3.73E-05,3.77E-06
4008.56889,0.004906722,-1.82E-07,7.67E-07,-0.028327497,4.28E-05,-1.17E-07
4012.38295,0.004739799,-4.61E-07,7.66E-07,-0.028238301,4.83E-05,-9.10E-07
4016.197,0.004719659,-7.39E-07,7.66E-07,-0.028214397,5.40E-05,-9.10E-07
4020.01105,0.00482909,-1.02E-06,7.66E-07,-0.028103822,5.96E-05,-9.10E-07
4023.8251,0.005031118,-1.29E-06,7.66E-07,-0.027865044,6.50E-05,-9.10E-07
4027.63915,0.005245933,-1.56E-06,7.66E-07,-0.027548732,7.06E-05,-9.10E-07
4031.45321,0.00526426,-1.85E-06,7.66E-07,-0.027203855,6.79E-05,-9.10E-07
4035.26726,0.005018956,-2.13E-06,7.66E-07,-0.026817435,6.35E-05,-9.10E-07
4039.08131,0.004717378,-2.42E-06,7.66E-07,-0.026452724,5.90E-05,-9.10E-07
4042.89536,0.004477225,-2.69E-06,7.66E-07,-0.026188048,5.46E-05,-9.10E-07
4046.70942,0.004434573,-2.97E-06,7.66E-07,-0.026064783,5.02E-05,-9.10E-07
4050.52347,0.004508666,-3.25E-06,7.66E-07,-0.025998188,4.57E-05,-9.10E-07
4054.33752,0.004607287,-3.54E-06,7.66E-07,-0.025900491,4.12E-05,-9.10E-07
4058.15157,0.00471071,-3.81E-06,7.66E-07,-0.025767884,3.68E-05,-9.10E-07
4061.96563,0.005057136,-4.09E-06,-4.36E-07,-0.025854702,3.23E-05,-9.08E-07
4065.77968,0.005520038,-4.38E-06,-7.92E-07,-0.026099618,2.78E-05,-9.08E-07
4069.59373,0.005830296,-4.65E-06,-7.92E-07,-0.026405878,2.35E-05,-9.08E-07
4073.40778,0.005878443,-4.94E-06,-7.93E-07,-0.02670023,1.90E-05,-9.08E-07
4077.22183,0.00583752,-5.23E-06,-7.93E-07,-0.026727844,1.45E-05,-9.07E-07
4081.03589,0.005546229,-5.52E-06,-7.93E-07,-0.026537968,1.00E-05,-9.07E-07
4084.84994,0.005122607,-5.81E-06,-7.93E-07,-0.026335404,5.52E-06,-9.07E-07
4088.66399,0.00487956,-6.10E-06,-2.09E-07,-0.026096353,1.05E-06,-9.08E-07
4092.47804,0.004804336,-6.40E-06,-3.36E-08,-0.025845283,-3.42E-06,-9.09E-07
4096.2921,0.004763589,-6.70E-06,-3.88E-08,-0.025642905,-1.14E-05,-2.32E-06
4100.10615,0.004624097,-7.01E-06,-4.12E-08,-0.025645627,-2.06E-05,-2.78E-06
4103.9202,0.004365644,-6.31E-06,-4.22E-08,-0.025874518,-2.97E-05,-2.78E-06
4107.73425,0.004234002,-5.25E-06,-4.33E-08,-0.026140614,-3.90E-05,-2.78E-06
4111.5483,0.004343276,-4.20E-06,-4.43E-08,-0.026337279,-4.82E-05,-2.78E-06
4115.36236,0.004547282,-3.15E-06,-4.55E-08,-0.026428879,-5.74E-05,-2.78E-06
4119.17641,0.004724351,-2.10E-06,-4.67E-08,-0.026513676,-6.68E-05,-2.78E-06
4122.99046,0.004842162,-1.06E-06,-4.80E-08,-0.02666086,-7.61E-05,-2.78E-06
4126.80451,0.00505841,-5.06E-08,-4.93E-08,-0.026790926,-8.53E-05,-2.78E-06
4130.61857,0.005202905,9.55E-07,-5.07E-08,-0.026929052,-9.45E-05,-2.78E-06
4134.43262,0.00515945,1.96E-06,-5.21E-08,-0.027100612,-0.000103846,-2.78E-06
4138.24667,0.004985353,2.95E-06,-5.36E-08,-0.027420378,-0.000113157,-2.78E-06
4142.06072,0.00481821,4.47E-06,-5.52E-08,-0.027980801,-0.000122467,-2.78E-06
4145.87477,0.004614081,6.21E-06,-5.68E-08,-0.028675225,-0.000131764,-2.78E-06
4149.68883,0.004491203,7.93E-06,-5.85E-08,-0.029349874,-0.000141057,-2.78E-06
4153.50288,0.004431092,9.67E-06,-6.02E-08,-0.029995899,-0.000150346,-2.78E-06
4157.31693,0.004379046,1.15E-05,3.40E-09,-0.030528251,-0.000140865,2.94E-06
4161.13098,0.00430045,1.35E-05,9.31E-07,-0.030863155,-0.000123863,5.31E-06
4164.94504,0.004222105,1.55E-05,1.32E-06,-0.03109679,-0.00010706,5.30E-06
4168.75909,0.004297609,1.75E-05,1.32E-06,-0.031416509,-8.99E-05,5.30E-06
4172.57314,0.004585869,1.96E-05,1.32E-06,-0.031822109,-7.29E-05,5.30E-06
4176.38719,0.004751918,2.17E-05,1.33E-06,-0.032220606,-5.56E-05,5.30E-06
4180.20124,0.004743299,2.38E-05,3.07E-06,-0.032501806,-3.83E-05,5.27E-06
4184.0153,0.004446465,2.60E-05,3.94E-06,-0.032647166,-2.10E-05,5.26E-06
4187.82935,0.004307277,2.81E-05,3.95E-06,-0.032774575,-4.12E-06,5.26E-06
4191.6434,0.004468615,3.03E-05,3.95E-06,-0.032841076,1.30E-05,5.25E-06
4195.45745,0.004625256,3.25E-05,3.95E-06,-0.032781175,3.02E-05,5.25E-06
4199.27151,0.004676549,3.47E-05,3.96E-06,-0.032584989,4.75E-05,5.25E-06
4203.08556,0.004889902,3.70E-05,3.96E-06,-0.03227708,6.46E-05,5.25E-06
4206.89961,0.005204926,2.14E-05,3.96E-06,-0.031876524,8.18E-05,5.24E-06
4210.71366,0.005638665,-3.83E-06,3.97E-06,-0.031328876,9.94E-05,5.24E-06
4214.52771,0.006166014,-2.95E-05,-1.57E-05,-0.030732678,0.000105056,1.26E-06
4218.34177,0.006557759,-5.52E-05,-2.63E-05,-0.030153754,0.000103994,-8.88E-07
4222.15582,0.006575682,-8.10E-05,-2.63E-05,-0.029755074,0.000102952,-8.77E-07
4225.96987,0.006111897,-0.000106772,-2.63E-05,-0.029534852,0.00010191,-8.67E-07
4229.78392,0.005526281,-0.000132532,-2.63E-05,-0.029479185,0.000100899,-8.57E-07
4233.59798,0.004636484,-0.000158218,-2.63E-05,-0.029403118,9.99E-05,-8.48E-07
4237.41203,0.003156311,-0.000183869,4.99E-06,-0.029096062,9.89E-05,-1.56E-06
4241.22608,0.001740041,-0.000177338,2.03E-05,-0.028577127,9.72E-05,-1.91E-06
4245.04013,0.000529596,-0.000155193,2.03E-05,-0.02794088,9.52E-05,-1.91E-06
4248.85418,-0.000436164,-0.000133419,2.03E-05,-0.027327804,9.31E-05,-1.92E-06
4252.66824,-0.001024942,-0.000111487,2.03E-05,-0.026812276,9.10E-05,-1.92E-06
4256.48229,-0.001080633,-8.93E-05,2.03E-05,-0.026272534,8.89E-05,-1.92E-06
4260.29634,-0.000670128,-6.71E-05,2.03E-05,-0.025729284,8.68E-05,-1.93E-06
4264.11039,-0.000245604,-4.53E-05,5.97E-06,-0.025235407,8.47E-05,-1.58E-06
4267.92445,0.000147553,-2.33E-05,-1.47E-06,-0.024833465,8.25E-05,-1.40E-06
4271.7385,0.000453549,-1.16E-06,-1.47E-06,-0.024510007,8.03E-05,-1.40E-06
4275.55255,0.000653133,2.11E-05,-1.47E-06,-0.024225345,7.82E-05,-1.40E-06
4279.3666,0.000588823,3.07E-05,-1.26E-06,-0.023884069,7.64E-05,7.39E-06
4283.18065,0.000546537,3.47E-05,-1.05E-06,-0.023388674,0.000120612,1.62E-05
4286.99471,0.000549533,3.93E-05,-9.95E-07,-0.02271926,0.00018631,1.84E-05
4290.80876,0.000500224,4.39E-05,-9.97E-07,-0.021868643,0.000252361,1.84E-05
4294.62281,0.000574774,4.85E-05,-1.79E-07,-0.020805595,0.000318847,1.84E-05
4298.43686,0.000762959,5.31E-05,2.52E-07,-0.019487207,0.000385545,1.84E-05
4302.25092,0.000938541,5.76E-05,2.49E-07,-0.017937892,0.000452652,1.84E-05
4306.06497,0.001216013,6.20E-05,2.44E-07,-0.016197541,0.000518246,1.84E-05
4309.87902,0.001418391,6.58E-05,2.22E-07,-0.014333229,0.000584105,1.84E-05
4313.69307,0.001463398,6.86E-05,1.75E-07,-0.012410089,0.000649487,1.84E-05
4317.50712,0.001491427,7.00E-05,1.02E-07,-0.010332359,0.000715818,1.84E-05
4321.32118,0.001666472,7.00E-05,6.33E-09,-0.00809442,0.000783027,1.84E-05
4325.13523,0.002014694,6.90E-05,-9.61E-08,-0.00578997,0.000849848,1.84E-05
4328.94928,0.002369605,6.04E-05,-1.93E-07,-0.003572353,0.000916699,1.84E-05
4332.76333,0.002697075,4.26E-05,-1.42E-06,-0.001526638,0.000961807,1.68E-06
4336.57739,0.002877926,2.34E-05,-2.84E-06,0.000363525,0.000842953,-4.22E-05
4340.39144,0.002869241,6.50E-06,-3.11E-06,0.002057312,0.000611226,-6.68E-05
4344.20549,0.002796132,-8.26E-06,-2.83E-06,0.003476312,0.000379527,-6.68E-05
4348.01954,0.002698185,-2.11E-05,-2.57E-06,0.004477764,0.000146519,-6.68E-05
4351.83359,0.002626205,-3.20E-05,-2.34E-06,0.004876705,-8.23E-05,-6.68E-05
4355.64765,0.002467075,-4.13E-05,-2.12E-06,0.004543302,-0.000310831,-6.68E-05
4359.4617,0.002139802,-4.93E-05,-1.92E-06,0.003415029,-0.000540077,-6.68E-05
4363.27575,0.001696098,-5.62E-05,-1.74E-06,0.001537682,-0.000770008,-6.68E-05
4367.0898,0.001360625,-6.22E-05,-2.30E-06,-0.00098754,-0.001000823,-4.82E-05
4370.90386,0.001141631,-7.28E-05,-3.88E-06,-0.004022693,-0.001096088,-5.23E-06
4374.71791,0.000757031,-9.04E-05,-4.93E-06,-0.007399527,-0.001027531,2.11E-05
4378.53196,0.000361682,-0.000109154,-4.95E-06,-0.010640674,-0.000958722,2.11E-05
4382.34601,-9.38E-05,-0.000129437,-4.93E-06,-0.01336174,-0.000890106,2.11E-05
4386.16006,-0.000865495,-0.00015043,-4.88E-06,-0.01556802,-0.000821781,2.11E-05
4389.97412,-0.001696776,-0.000171392,-4.83E-06,-0.01743201,-0.000753186,2.11E-05
4393.78817,-0.002415872,-0.000192081,-4.78E-06,-0.019093827,-0.000684386,2.11E-05
4397.60222,-0.003013434,-0.000212238,-5.24E-06,-0.020753707,-0.000616228,2.11E-05
4401.41627,-0.003497013,-0.000232059,-5.82E-06,-0.022609679,-0.000548062,2.11E-05
4405.23033,-0.00411872,-0.000251882,-5.77E-06,-0.024648068,-0.000478668,2.12E-05
4409.04438,-0.00501278,-0.00027141,-5.72E-06,-0.026628449,-0.000409064,2.12E-05
4412.85843,-0.006136874,-0.000290403,-5.67E-06,-0.028223064,-0.000340087,2.12E-05
4416.67248,-0.007434079,-0.000309001,-5.61E-06,-0.029318475,-0.000271191,2.12E-05
4420.48653,-0.008956214,-0.000327534,-5.56E-06,-0.030144526,-0.000201182,2.11E-05
4424.30059,-0.010409097,-0.000345714,-5.39E-06,-0.030872691,-0.000131118,1.19E-05
4428.11464,-0.011823512,-0.000363535,-5.21E-06,-0.031560225,-6.10E-05,6.17E-07
4431.92869,-0.013295414,-0.000380738,-4.81E-06,-0.032175372,-2.05E-05,6.34E-07
4435.74274,-0.014754636,-0.000397233,1.96E-06,-0.032685164,-1.69E-05,6.84E-07
4439.5568,-0.016257673,-0.000395751,9.53E-06,-0.033003389,-1.46E-05,7.20E-07
4443.37085,-0.017614503,-0.000362466,9.53E-06,-0.033061454,-1.23E-05,6.95E-07
4447.1849,-0.018613836,-0.000317533,9.53E-06,-0.032953576,-1.00E-05,6.71E-07
4450.99895,-0.019441506,-0.000273256,9.53E-06,-0.03281191,-8.02E-06,6.46E-07
4454.813,-0.02024531,-0.0002292,9.53E-06,-0.032696915,-6.29E-06,6.23E-07
4458.62706,-0.020958293,-0.000185142,9.54E-06,-0.032629902,-4.77E-06,5.99E-07
4462.44111,-0.021622699,-0.000141333,9.54E-06,-0.032664278,-3.48E-06,5.74E-07
4466.25516,-0.022256828,-9.67E-05,9.54E-06,-0.032835417,-2.40E-06,5.50E-07
4470.06921,-0.022909042,-5.18E-05,1.12E-05,-0.033147264,-1.54E-06,4.97E-07
4473.88327,-0.023442926,-7.43E-06,1.32E-05,-0.033500643,-9.13E-07,4.34E-07
4477.69732,-0.023750382,3.66E-05,1.32E-05,-0.033756434,-5.11E-07,4.01E-07
4481.51137,-0.023791622,8.11E-05,1.32E-05,-0.033992629,-3.22E-07,3.68E-07
4485.32542,-0.023428606,0.00012555,1.32E-05,-0.034239194,-3.62E-07,3.35E-07
4489.13947,-0.022844762,0.000169851,1.32E-05,-0.034346694,-6.19E-07,3.03E-07
4492.95353,-0.022048093,0.00021407,1.32E-05,-0.034197484,-1.08E-06,2.71E-07
4496.76758,-0.020952042,0.000258256,1.32E-05,-0.033886321,-1.75E-06,2.39E-07
4500.58163,-0.019879233,0.000302427,1.32E-05,-0.033662211,-2.63E-06,2.08E-07
4504.39568,-0.018858609,0.000346104,1.32E-05,-0.033616876,-3.68E-06,1.77E-07
4508.20974,-0.017608802,0.000389584,1.32E-05,-0.033578138,-4.89E-06,1.47E-07
4512.02379,-0.016236334,0.000433329,1.32E-05,-0.03348887,-5.92E-06,1.30E-07
4515.83784,-0.014699902,0.000476907,1.32E-05,-0.03336618,-5.99E-06,1.42E-07
4519.65189,-0.012852364,0.000520373,1.32E-05,-0.033262263,-5.09E-06,1.77E-07
4523.46594,-0.010849355,0.000562242,1.32E-05,-0.033221089,-3.58E-06,2.18E-07
4527.28,-0.008776596,0.000604026,1.32E-05,-0.033161588,-1.44E-06,2.67E-07
4531.09405,-0.006577966,0.00064684,1.32E-05,-0.033149259,1.35E-06,3.24E-07
4534.9081,-0.001624786,0.000772155,4.19E-08,-0.033680955,1.40E-05,6.79E-07
4538.72215,0.00233788,0.000794223,3.97E-08,-0.034025513,1.70E-05,6.79E-07
4542.53621,0.008651608,0.000808758,4.06E-08,-0.034589899,1.71E-05,6.79E-07
